datetime,portfolio_value,cash,positions,return
2024-01-02 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",
2024-01-03 09:30:00-05:00,-1465585.916442871,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",-15.65585916442871
2024-01-04 09:30:00-05:00,-2571655.0,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",0.7546941268661158
2024-01-05 09:30:00-05:00,-2657141.763534546,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",0.03324192534945225
2024-01-06 09:30:00-05:00,-2657141.763534546,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",0.0
2024-01-08 09:30:00-05:00,-2603713.555480957,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",-0.0201073984033574
2024-01-09 09:30:00-05:00,-1625886.8470916748,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",-0.37555079986848183
2024-01-10 09:30:00-05:00,-1396120.2774047852,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",-0.1413176876963409
2024-01-11 09:30:00-05:00,-225942.23612976074,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",-0.8381642041975357
2024-01-12 09:30:00-05:00,-482418.83322143555,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",1.135142333212892
2024-01-13 09:30:00-05:00,-482418.83322143555,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",0.0
2024-01-16 09:30:00-05:00,-2566306.471923828,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",4.319664770935394
2024-01-17 09:30:00-05:00,-3041860.7357940674,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",0.18530688718317445
2024-01-18 09:30:00-05:00,-466389.55548095703,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",-0.846676230113734
2024-01-19 09:30:00-05:00,1264845.8196868896,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",-3.711994307811068
2024-01-20 09:30:00-05:00,1264845.8196868896,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",0.0
2024-01-22 09:30:00-05:00,2851809.541946411,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",1.2546696977283536
2024-01-23 09:30:00-05:00,4305190.514205933,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",0.5096346550785307
2024-01-24 09:30:00-05:00,4518919.652908325,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",0.049644525137074735
2024-01-25 09:30:00-05:00,4412055.083557129,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",-0.023648256122991596
2024-01-26 09:30:00-05:00,3904442.2642059326,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",-0.11505133316285432
2024-01-27 09:30:00-05:00,3904442.2642059326,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",0.0
2024-01-29 09:30:00-05:00,2696848.9861297607,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",-0.3092870111428748
2024-01-30 09:30:00-05:00,2125119.0558166504,-99900043.3887024,"[{'asset': USD, 'quantity': -99900043.3887024}, {'asset': AAPL, 'quantity': 534331.0}]",-0.2119992380936384
2024-01-31 09:30:00-05:00,2125119.0558166504,2125119.0558166504,"[{'asset': USD, 'quantity': 2125119.0558166504}]",0.0
2024-02-01 09:30:00-05:00,-32528363.39981079,-2122993919.3822784,"[{'asset': USD, 'quantity': -2122993919.3822784}, {'asset': AAPL, 'quantity': 11361843.0}]",-16.30660755724608
2024-02-02 09:30:00-05:00,-79452830.46755981,-2122993919.3822784,"[{'asset': USD, 'quantity': -2122993919.3822784}, {'asset': AAPL, 'quantity': 11361843.0}]",1.4425707955544413
2024-02-03 09:30:00-05:00,-79452830.46755981,-2122993919.3822784,"[{'asset': USD, 'quantity': -2122993919.3822784}, {'asset': AAPL, 'quantity': 11361843.0}]",0.0
2024-02-05 09:30:00-05:00,14736771.720535278,-2122993919.3822784,"[{'asset': USD, 'quantity': -2122993919.3822784}, {'asset': AAPL, 'quantity': 11361843.0}]",-1.185478247078337
2024-02-06 09:30:00-05:00,80070.53244018555,-2122993919.3822784,"[{'asset': USD, 'quantity': -2122993919.3822784}, {'asset': AAPL, 'quantity': 11361843.0}]",-0.9945666164911403
2024-02-07 09:30:00-05:00,43027823.20300293,-2122993919.3822784,"[{'asset': USD, 'quantity': -2122993919.3822784}, {'asset': AAPL, 'quantity': 11361843.0}]",536.3740112836849
2024-02-08 09:30:00-05:00,43027823.20300293,43027823.20300293,"[{'asset': USD, 'quantity': 43027823.20300293}]",0.0
2024-02-09 09:30:00-05:00,-125095233.21791077,-42984795412.00023,"[{'asset': USD, 'quantity': -42984795412.00023}, {'asset': AAPL, 'quantity': 227191633.0}]",-3.9073102914762448
2024-02-10 09:30:00-05:00,-125095233.21791077,-42984795412.00023,"[{'asset': USD, 'quantity': -42984795412.00023}, {'asset': AAPL, 'quantity': 227191633.0}]",0.0
2024-02-12 09:30:00-05:00,-122822346.22053528,-42930269420.08023,"[{'asset': USD, 'quantity': -42930269420.08023}, {'asset': AAPL, 'quantity': 227191633.0}]",-0.018169253447221423
2024-02-13 09:30:00-05:00,-724878787.0028534,-42930269420.08023,"[{'asset': USD, 'quantity': -42930269420.08023}, {'asset': AAPL, 'quantity': 227191633.0}]",4.901847744394068
2024-02-14 09:30:00-05:00,-827114328.5190125,-42930269420.08023,"[{'asset': USD, 'quantity': -42930269420.08023}, {'asset': AAPL, 'quantity': 227191633.0}]",0.141038120233689
2024-02-15 09:30:00-05:00,-1229244489.5963898,-42930269420.08023,"[{'asset': USD, 'quantity': -42930269420.08023}, {'asset': AAPL, 'quantity': 227191633.0}]",0.4861844937415247
2024-02-16 09:30:00-05:00,-1258780511.2205353,-42930269420.08023,"[{'asset': USD, 'quantity': -42930269420.08023}, {'asset': AAPL, 'quantity': 227191633.0}]",0.024027784443307443
2024-02-17 09:30:00-05:00,-1258780511.2205353,-42930269420.08023,"[{'asset': USD, 'quantity': -42930269420.08023}, {'asset': AAPL, 'quantity': 227191633.0}]",0.0
2024-02-20 09:30:00-05:00,-1629103982.3446808,-42930269420.08023,"[{'asset': USD, 'quantity': -42930269420.08023}, {'asset': AAPL, 'quantity': 227191633.0}]",0.29419225021610274
2024-02-21 09:30:00-05:00,-1595023157.393158,-42930269420.08023,"[{'asset': USD, 'quantity': -42930269420.08023}, {'asset': AAPL, 'quantity': 227191633.0}]",-0.02091998136452422
2024-02-22 09:30:00-05:00,-1245149567.907608,-42930269420.08023,"[{'asset': USD, 'quantity': -42930269420.08023}, {'asset': AAPL, 'quantity': 227191633.0}]",-0.21935329770219092
2024-02-23 09:30:00-05:00,-897546646.7511444,-42930269420.08023,"[{'asset': USD, 'quantity': -42930269420.08023}, {'asset': AAPL, 'quantity': 227191633.0}]",-0.2791655959376732
2024-02-24 09:30:00-05:00,-897546646.7511444,-42930269420.08023,"[{'asset': USD, 'quantity': -42930269420.08023}, {'asset': AAPL, 'quantity': 227191633.0}]",0.0
2024-02-26 09:30:00-05:00,-1526864974.159317,-42930269420.08023,"[{'asset': USD, 'quantity': -42930269420.08023}, {'asset': AAPL, 'quantity': 227191633.0}]",0.7011538951051963
2024-02-27 09:30:00-05:00,-1785863297.1125488,-42930269420.08023,"[{'asset': USD, 'quantity': -42930269420.08023}, {'asset': AAPL, 'quantity': 227191633.0}]",0.16962752262742464
2024-02-28 09:30:00-05:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.1500529463581468
2024-02-29 09:30:00-05:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-01 09:30:00-05:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-02 09:30:00-05:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-04 09:30:00-05:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-05 09:30:00-05:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-06 09:30:00-05:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-07 09:30:00-05:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-08 09:30:00-05:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-09 09:30:00-05:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-11 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-12 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-13 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-14 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-15 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-16 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-18 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-19 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-20 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-21 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-22 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-23 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-25 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-26 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-27 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-28 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-03-29 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-01 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-02 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-03 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-04 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-05 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-06 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-08 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-09 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-10 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-11 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-12 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-13 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-15 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-16 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-17 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-18 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-19 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-20 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-22 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-23 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-24 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-25 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-26 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
2024-04-27 09:30:00-04:00,-2053837346.6371613,-2053837346.6371613,"[{'asset': USD, 'quantity': -2053837346.6371613}]",0.0
